domain,credibility_rating,tranco_ranking,political_leaning
theherald-news.com,0.814844973577085,127898,left
tpusa.com,0.204194593689336,128055,right
nbclearn.com,0.598909713642671,128086,left
vernonmorningstar.com,0.512062357819041,128236,left
theamericanmirror.com,0.3007207651725219,128335,right
joemygod.com,0.691306609447258,128541,left
ksnblocal4.com,0.917830484256026,128622,right
everythingzoomer.com,0.589230657906418,128637,left
godandscience.org,0.182637612803116,128905,right
drjockers.com,0.365977993431568,129235,right
fox25boston.com,0.6707828900275289,129237,left
greenevillesun.com,0.72125311607107,129454,right
foxillinois.com,0.725023615351311,129624,left
craigdailypress.com,0.685403029406808,129647,left
stwnewspress.com,0.672264780593946,129679,right
occupy.com,0.554039679095062,129780,left
thealpenanews.com,0.602914694779855,129784,left
alphanewsmn.com,0.249654553943354,129882,right
orientalreview.org,0.215159872719545,129984,right
mininggazette.com,0.830609320891379,130110,left
siouxlandproud.com,0.645034010365591,130302,right
waterfordwhispersnews.com,0.375062040733152,130368,left
owensoundsuntimes.com,0.5601776452129119,130635,left
timesleaderonline.com,0.552649667527312,130875,left
argusobserver.com,0.6532891371575109,130882,left
saultstar.com,0.699676702091565,130916,left
nationalreport.net,0.226702404251361,130959,left
wearyourvoicemag.com,0.6431461058751999,130996,left
nbcpalmsprings.com,0.82696906016092,131035,left
personalliberty.com,0.240975777627046,131087,right
cbs4local.com,0.8006018319077081,131234,left
chroniclesmagazine.org,0.5548154789310289,131246,right
mywebtimes.com,0.906890734326071,131288,left
populardemocracy.org,0.7912300280333041,131439,left
memeorandum.com,0.827320804907715,131716,left
les-crises.fr,0.7070564892984559,131754,right
2020news.de,0.3699759366072979,131800,right
capitolfax.com,0.832839756499144,132244,left
therebel.media,0.588496590616422,132382,right
elkharttruth.com,0.7740001213530071,132584,right
hotsr.com,0.496873039183808,132614,right
drsircus.com,0.402058706617109,132663,right
stevenspointjournal.com,0.517449981400759,132703,left
headlineusa.com,0.452890063266111,132777,right
therolladailynews.com,0.655830966765023,132972,right
davidduke.com,0.29409792429439,133030,left
ktvh.com,0.813830520532785,133129,left
airwars.org,0.9118849478237622,133156,left
echopress.com,0.5601776452129119,133368,right
newsandguts.com,0.605424731145787,133436,left
thrivemovement.com,0.183899592167183,133534,left
kelownacapnews.com,0.6096500562769029,133570,left
intelligencer.ca,0.676938427966589,133598,right
arirang.com,0.9260830097906708,133713,left
thewashingtonstandard.com,0.310772710003575,133784,right
wisconsinrapidstribune.com,0.50812636694345,133941,left
chicagocrusader.com,0.657261177553656,134068,left
record-bee.com,0.4373448023632879,134368,left
newshounds.us,0.589674107067996,134405,left
getreligion.org,0.7125861691202859,134507,right
skyhinews.com,0.664577693294903,134521,left
naturallysavvy.com,0.262105766764831,134559,left
ukcolumn.org,0.1956692699820489,134621,right
dayton.com,0.516183984046244,134677,left
americasvoice.org,0.4679602206034661,134685,left
sonsoflibertymedia.com,0.103216003511302,134687,right
thehumanist.com,0.816946216297037,134761,left
norwalkreflector.com,0.705943368084803,134820,right
kspr.com,0.6832346152121199,134887,right
katehon.com,0.372012587355045,134948,left
afj.org,0.5678237590419329,134975,left
hastingstribune.com,0.9260830097906708,135030,right
vicksburgpost.com,0.5879234162954771,135079,right
agupdate.com,0.4876546157810829,135097,right
mysuburbanlife.com,0.6734107989332769,135146,right
bentoncourier.com,0.5555961520188679,135373,right
gazettes.com,0.609340999307784,135376,left
frontiersman.com,0.645891002852989,135497,left
cullmantimes.com,0.631571851824195,135770,left
kbjr6.com,0.598909713642671,135824,left
montanarightnow.com,0.561700543860227,135929,left
barrietoday.com,0.741843182046108,135985,left
yorknewstimes.com,0.478196560173365,136024,right
montrosepress.com,0.6269387897802939,136121,left
meridianstar.com,0.630797084592232,136373,right
islingtongazette.co.uk,0.6388137553896021,136746,left
themillenniumreport.com,0.227252888499674,136852,right
sptnkne.ws,0.369894397914984,136883,left
climatefeedback.org,0.963420694296498,137078,left
coffeeordie.com,0.601952330135495,137115,right
conservativeintel.com,0.6104316443817149,137301,right
reviewatlas.com,0.594963841169782,137465,left
angryasianman.com,0.487853262425556,137544,left
superiortelegram.com,0.6057007427741979,137722,left
teapartypatriots.org,0.278651791115894,137723,right
yaliberty.org,0.301217341199527,137809,right
centerforinquiry.org,0.816946216297037,138080,left
fifetoday.co.uk,0.602914694779855,138101,left
rockymounttelegram.com,0.711717691862615,138349,left
journalstandard.com,0.879334607656032,138490,left
upr.org,0.861719946860048,138632,left
counter-currents.com,0.5808714142482121,138866,right
lagrangenews.com,0.564375163893869,138965,right
theatlantavoice.com,0.64474195439436,138991,left
pacificresearch.org,0.7409529868381449,139223,right
vactruth.com,0.1626358000664249,139312,right
lockportjournal.com,0.601952330135495,139373,left
tyt.com,0.710377738287553,139806,left
duffelblog.com,0.518583787523776,139879,right
heralddemocrat.com,0.6460997663015601,140083,right
ironmountaindailynews.com,0.5088297191897241,140163,left
wytv.com,0.517449981400759,140447,right
shorenewsnetwork.com,0.6046714999499979,140612,right
oxfordeagle.com,0.6374645397596519,141024,right
kentreporter.com,0.629958582225415,141127,left
denvergazette.com,0.816946216297037,141167,left
ruidosonews.com,0.70671685535604,141241,left
floridaphoenix.com,0.491616630852329,141340,left
halifaxtoday.ca,0.594595975293141,141836,right
minnesotareformer.com,0.67447519986674,141873,left
espn.com.co,0.559234336331404,142062,left
chathamdailynews.ca,0.5601776452129119,142428,left
justfacts.com,0.7536410116163671,142851,right
news-star.com,0.735601541436833,142997,right
sustainablepulse.com,0.221199107372636,143169,left
foreverymom.com,0.5442103374871889,143282,right
bipartisanreport.com,0.228380384066331,143407,left
journal-advocate.com,0.575346652528343,143422,right
yukon-news.com,0.6838197338693461,143671,left
transparentcalifornia.com,0.7536410116163671,143797,left
pop.org,0.261072142286827,143867,right
thelincolnite.co.uk,0.707433038774253,144097,left
dl-online.com,0.585010542021103,144117,left
bckonline.com,0.46021569277693,144195,left
readsludge.com,0.646899124803908,144409,left
lifespa.com,0.182637612803116,144520,left
ourwindsor.ca,0.6430315416748921,144607,left
thedailybanter.com,0.551890989037852,144642,left
checkyourfact.com,0.861881719955617,144664,right
hackneygazette.co.uk,0.689660511585299,144780,left
ussanews.com,0.208295556270025,145256,right
theincline.com,0.629958582225415,145292,left
dailyadvance.com,0.692391064855794,145490,right
kcchronicle.com,0.630789820507222,145520,right
hometownstations.com,0.512062357819041,145548,right
edgemedianetwork.com,0.6700454047038311,145574,left
ckom.com,0.803455499425391,145774,right
mamasuncut.com,0.5933194292051371,145843,left
fortmorgantimes.com,0.6381532487929621,145898,left
muscatinejournal.com,0.701574092902286,145937,left
heterodoxacademy.org,0.853621469236173,145991,left
liberationnews.org,0.6433573986398922,145996,left
disrn.com,0.481134511542231,146099,right
americasfrontlinedoctors.com,0.172927046679653,146168,right
theihs.org,0.775429000335308,146285,left
thevaccinereaction.org,0.143534855190357,146592,right
freewestmedia.com,0.318710662278338,146593,right
sfglobe.com,0.7461285958401641,146833,left
beatricedailysun.com,0.636992936331365,147015,right
vpap.org,0.8153839676302901,147556,left
mustreadalaska.com,0.461714226335908,147651,right
thebeaverton.com,0.5144472668622979,147870,left
saukvalley.com,0.688983387277994,148000,right
coloradodaily.com,0.7734670114069341,148069,left
crescent-news.com,0.775870275971529,148141,right
feministe.us,0.558726416495988,148341,left
smirkingchimp.com,0.613601275347775,148448,left
leftvoice.org,0.646899124803908,148532,left
thepeoplescube.com,0.387153644312846,148735,right
patdollard.com,0.687109843309846,148782,right
thevikingage.com,0.6706602379056159,148925,right
weirtondailytimes.com,0.794546062093555,149108,right
conchovalleyhomepage.com,0.57077820707132,149139,right
blackpressusa.com,0.592297847070736,149212,left
prepareforchange.net,0.108466309889482,149215,right
itemonline.com,0.575346652528343,149233,right
tsln.com,0.5949318600517011,149432,right
offgridsurvival.com,0.312847923293886,149769,right
gbnews.uk,0.7930046489671808,149945,right
coshoctontribune.com,0.5017252571297021,150114,right
realclimatescience.com,0.156707227541359,150203,right
dakotanewsnow.com,0.645891002852989,150453,left
interpretermag.com,0.841321722825666,150490,left
theunionjournal.com,0.250195692378141,150586,right
kztv10.com,0.6892740906382849,150763,right
familysecuritymatters.org,0.2164055007987769,150902,right
reddeeradvocate.com,0.56384869038912,150957,left
picayuneitem.com,0.566361199291827,151046,right
courierherald.com,0.672934638018827,151426,left
radiotelevisionmarti.com,0.536982557793477,151657,right
redwoodfallsgazette.com,0.664764782140899,151859,right
shelbycountyreporter.com,0.43060893938314,151863,right
dailygrail.com,0.2344366505608289,152100,left
wnewsj.com,0.7114393438521228,152229,right
the-daily.buzz,0.6250817929724689,152237,left
nanaimobulletin.com,0.803253940730544,152483,left
americanlookout.com,0.242639223381286,152527,right
revcom.us,0.581100320288616,152840,left
thecomet.net,0.6838939459955611,152894,left
rocketnews.com,0.771518438443953,153028,left
feministcurrent.com,0.5678237590419329,153088,left
nationalvanguard.org,0.184846064895324,153283,right
cecildaily.com,0.655066451292426,153376,right
coastreporter.net,0.636496089843082,153541,left
redalertpolitics.com,0.6247010511811372,153597,right
gvnews.com,0.6550452909513,153605,left
fdesouche.com,0.6743723000199661,153688,right
queenseagle.com,0.7301540827163309,153700,left
bucksherald.co.uk,0.610541677778494,153778,left
allenbwest.com,0.6477193069147729,153871,right
en24.news,0.654208323005229,153904,left
swvatoday.com,0.552911634307092,154080,right
hookem.com,0.8272855595439019,154365,right
stillnessinthestorm.com,0.139036729245588,154405,right
montanafreepress.org,0.74176943240311,154464,left
americasfreedomfighters.com,0.236491354728934,154543,right
amnews.com,0.564375163893869,154669,right
libertyblitzkrieg.com,0.216512694557044,154822,right
paducahsun.com,0.593345486105854,155117,right
clintonherald.com,0.8141367615860291,155411,left
delta-optimist.com,0.623381208979617,155496,left
newsrescue.com,0.4271117061568929,155627,right
suffolknewsherald.com,0.715207439026081,155892,right
extranewsfeed.com,0.7091331004976,155902,left
southafricatoday.net,0.327261483854973,155907,right
c19ivermectin.com,0.417416790079157,156052,right
newsbiscuit.com,0.360333409315411,156341,left
avoiceformen.com,0.196716884562103,156421,left
timeswv.com,0.6911786479267429,156651,right
weathernationtv.com,0.562398059016523,156815,right
dailycurrant.com,0.438203980720454,156832,left
kellybroganmd.com,0.3621206240383039,156986,left
defensedaily.com,0.546185208330786,157679,right
havasunews.com,0.609340999307784,157780,right
the-review.com,0.6436516218707,157924,right
dennismichaellynch.com,0.660937641909948,158175,right
thehayride.com,0.5038264731724651,158215,right
mooresvilletribune.com,0.500386401191971,158258,right
wehuntedthemammoth.com,0.5678237590419329,158334,left
calltothepen.com,0.6062155626968829,158559,right
humanprogress.org,0.693672323811103,158661,right
theintermountain.com,0.704083211754441,158704,right
icandecide.org,0.315623839690561,158793,right
defendingtherepublic.org,0.300667919816581,159065,right
patriotpulse.net,0.323710816403276,159105,right
science101.com,0.7595505137180799,159413,left
ardmoreite.com,0.803619974466963,159611,right
canadiandimension.com,0.48621734611252,159821,left
columbusmonthly.com,0.761921122706912,159960,left
thecovidblog.com,0.7083734561604759,160191,right
rocketcitynow.com,0.5087092952962601,160409,right
educationpost.org,0.60405092807248,160440,left
mediatel.co.uk,0.693590529937674,160908,left
kjct8.com,0.6707828900275289,161019,right
federalwaymirror.com,0.794546062093555,161088,left
godupdates.com,0.6062155626968829,161096,right
kitchenertoday.com,0.6963388591313461,161167,left
tomwoods.com,0.292303146914548,161495,right
irontontribune.com,0.61343215584154,161614,right
indiapost.com,0.625121247201548,161700,left
losangelesblade.com,0.5876475322398921,161719,left
siouxlandnews.com,0.668463260544167,161727,right
dnronline.com,0.509083333052541,161810,right
hudsonvalleypost.com,0.623381208979617,161908,left
oneangrygamer.net,0.5492273985960909,161994,right
berkeleyside.org,0.6819253059378411,162143,left
rightsidenews.com,0.6411875958028349,162269,right
dominionpost.com,0.868926676676413,162282,right
thepublicopinion.com,0.696433771726972,162328,left
newhamrecorder.co.uk,0.502587689715472,162446,left
kq2.com,0.724613962164497,162506,right
actionnews5.com,0.6848709777216619,162634,left
principia-scientific.org,0.123324165339623,162862,right
freeworldnews.tv,0.331316758827211,163154,right
metnews.com,0.685678149703704,163268,left
ahtribune.com,0.114953478402461,163278,left
arizonadailyindependent.com,0.663297056701037,163435,right
kdminer.com,0.5709863123670861,163541,left
grandhaventribune.com,0.540195469823282,163575,right
parkrapidsenterprise.com,0.485208859446405,163616,left
newtondailynews.com,0.609340999307784,163718,right
worldviewweekend.com,0.292310764004643,163977,right
nevadacurrent.com,0.487028084703974,164039,left
reclaimdemocracy.org,0.6920786456716012,164518,left
lewistownsentinel.com,0.65898792778267,165355,right
kpic.com,0.817327601047672,165440,left
michigancapitolconfidential.com,0.505643662536652,165455,right
myeasternshoremd.com,0.664568690593825,165501,left
squamishchief.com,0.7329890079982281,165889,left
lancasterguardian.co.uk,0.6732546013137559,166306,left
dailysquib.co.uk,0.4443402095401239,167852,right
mcalesternews.com,0.6887650449470178,167857,left
abcfoxmontana.com,0.7195214284293079,167876,left
marshallindependent.com,0.541678915519192,168136,right
hermancain.com,0.634141830619293,168143,right
sayfiereview.com,0.9118849478237622,168271,right
crowrivermedia.com,0.7133714866184642,168303,right
editorialedomani.it,0.7063996817121999,168472,left
en-volve.com,0.126883146357792,168705,right
blufftontoday.com,0.70671685535604,168836,right
foxreno.com,0.7723086781159679,168893,left
econofact.org,0.868363938245271,169087,left
enewscourier.com,0.674172910366423,169137,right
thehornnews.com,0.236361289139469,169423,right
hoosiertimes.com,0.6317495390311371,169991,right
wakefieldexpress.co.uk,0.502169868604318,170211,right
effinghamdailynews.com,0.549836322293704,170311,right
wisconsinexaminer.com,0.400977287194826,170388,left
dawgpounddaily.com,0.6848709777216619,170412,right
lakenewsonline.com,0.732269684017914,170448,right
secretnyc.co,0.7378804963296222,170498,left
stillcurtain.com,0.512144769667757,170541,left
kplr11.com,0.57152549470152,170578,left
orovillemr.com,0.6177822171613431,170738,left
eastlondonadvertiser.co.uk,0.573770712523552,170867,left
nationalnewswatch.com,0.816946216297037,170951,left
